block_lot,norm_address...2,norm_city,norm_state,lat,long,norm_address...7,place_id,licence,osm_type,osm_id,osm_lat,osm_lon,house_number,road,hamlet,city,county,state,ISO3166-2-lvl4,postcode,country,country_code,boundingbox,residential,neighbourhood,highway,man_made,building,shop,amenity,office,craft,leisure,town,railway
2302_3,234 SHERMAN AVE,JERSEY CITY,NJ,40.74871557142857,-74.04438285714285,"234, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248026,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630565,40.74871557142857,-74.04438285714285,234,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3805_6,233 NEW YORK AVE,JERSEY CITY,NJ,40.74407021052632,-74.04539468421052,"233, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314253058,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639652,40.74407021052632,-74.04539468421052,233,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29401_30,197 GARFIELD AVE,JERSEY CITY,NJ,40.691254,-74.093018,"197, Garfield Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314257935,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582399734,40.691254,-74.093018,197,Garfield Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504_18,15 LEONARD ST,JERSEY CITY,NJ,40.7549180967742,-74.044017,"15, Leonard Street, Jersey City, Hudson County, New Jersey, 07307, United States",314245644,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1050199321,40.7549180967742,-74.044017,15,Leonard Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_6,380 PALISADE AVE,JERSEY CITY,NJ,40.74166942105264,-74.04567536842104,"Palisade Avenue at Franklin Street, Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",67279458,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175672156,40.7413691,-74.0460847,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Palisade Avenue at Franklin Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
4505_33,133 NEW YORK AVE,JERSEY CITY,NJ,40.7409325,-74.047428,"133, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248019,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582639652,40.7409325,-74.047428,133,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5705_35,104 BEACON AVE,JERSEY CITY,NJ,40.73694944444444,-74.05456111111111,"104, Beacon Avenue, Tonnelle Circle, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314254905,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11634125,40.73694944444444,-74.05456111111111,104,Beacon Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Tonnelle Circle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2304_30,28 SOUTH ST,JERSEY CITY,NJ,40.74776071428572,-74.04257199999999,"Jehovah's Witness North, South Street, Jersey City, Hudson County, New Jersey, 07307, United States",194117776,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,375990340,40.747542249999995,-74.0427263745538,NA,South Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Jehovah's Witness North,NA,NA,NA,NA,NA
11110_3,255 NEWARK AVE,JERSEY CITY,NJ,40.72302492307692,-74.04878634615385,"260, Newark Avenue, Jersey City, Hudson County, New Jersey, 07302, United States",200129706,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,409697386,40.7231975,-74.04882151486686,260,Newark Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07302,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2204_29,251 SHERMAN AVE,JERSEY CITY,NJ,40.749339285714285,-74.04424042857143,"251, Sherman Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314248032,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630565,40.749339285714285,-74.04424042857143,251,Sherman Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20401_65,396 VIRGINIA AVE,JERSEY CITY,NJ,40.71924596268729,-74.0899137278107,"396, Virginia Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",314248401,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630568,40.71924596268729,-74.0899137278107,396,Virginia Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20401_66,398 VIRGINIA AVE,JERSEY CITY,NJ,40.71926612779926,-74.08995042480281,"398, Virginia Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304, United States",314248401,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630568,40.71926612779926,-74.08995042480281,398,Virginia Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11007_13,41416 FIRST ST,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16902_7,124 MONTICELLO AVE,JERSEY CITY,NJ,40.718734727272725,-74.07144172727273,"Monticello Avenue at Brinkerhoff Street, Monticello Avenue, Jersey City, Hudson County, New Jersey, 07306, United States",66583825,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6173519395,40.7181146,-74.0720949,NA,Monticello Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,Monticello Avenue at Brinkerhoff Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602_37,52 COLUMBIA AVE,JERSEY CITY,NJ,40.74969633333333,-74.05593313333333,"52, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251781,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633266,40.74969633333333,-74.05593313333333,52,Columbia Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507_10,21 PATERSON ST,JERSEY CITY,NJ,40.750656,-74.047339,"21, Paterson Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246712,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632747,40.750656,-74.047339,21,Paterson Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2103_8,61 BLEECKER ST,JERSEY CITY,NJ,40.750827,-74.04978216666667,"61, Bleecker Street, Jersey City, Hudson County, New Jersey, 07307, United States",314258842,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630826,40.750827,-74.04978216666667,61,Bleecker Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401_14,78 GRAHAM ST,JERSEY CITY,NJ,40.753021,-74.04902700000001,"78, Graham Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246374,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632068,40.753021000000004,-74.04902700000001,78,Graham Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3601_8,121 ZABRISKIE ST,JERSEY CITY,NJ,40.74723565714285,-74.05491002857143,"121, Zabriskie Street, Jersey City, Hudson County, New Jersey, 07307, United States",314251288,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582438587,40.74723565714285,-74.05491002857143,121,Zabriskie Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3404_29,102 ZABRISKIE ST,JERSEY CITY,NJ,40.747127285714285,-74.05414997619047,"102, Zabriskie Street, Jersey City, Hudson County, New Jersey, 07307, United States",314251285,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582438587,40.747127285714285,-74.05414997619047,102,Zabriskie Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10501_12,83 CORBIN AVENUE,JERSEY CITY,NJ,40.733398071428574,-74.07102642857143,"83, Corbin Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314252700,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11631196,40.733398071428574,-74.07102642857143,83,Corbin Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28502_19,251 WINFIELD AVE,JERSEY CITY,NJ,40.69719459000304,-74.0982572641675,"251, Winfield Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314252477,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633296,40.69719459000304,-74.0982572641675,251,Winfield Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301_34,206 COLUMBIA AVE,JERSEY CITY,NJ,40.754951,-74.05229735897436,"206, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314253704,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633270,40.754951,-74.05229735897436,206,Columbia Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6304_12,61 SKILLMAN AVE,JERSEY CITY,NJ,40.738148074268125,-74.0636353168293,"61, Skillman Avenue, Tonnelle Circle, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",314245986,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,638990009,40.738148074268125,-74.0636353168293,61,Skillman Avenue,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Tonnelle Circle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17505_4,325 PINE ST,JERSEY CITY,NJ,40.71326951020408,-74.05742191836735,"325, Pine Street, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",314246611,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,276657008,40.71326951020408,-74.05742191836735,325,Pine Street,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17505_5,323 PINE ST,JERSEY CITY,NJ,40.71325555102041,-74.05744159183674,"323, Pine Street, Communipaw, Jersey City, Hudson County, New Jersey, 07304, United States",314246611,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,276657008,40.71325555102041,-74.05744159183674,323,Pine Street,Communipaw,Jersey City,Hudson County,New Jersey,US-NJ,07304,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12004_24,37 GARRISON AVE,JERSEY CITY,NJ,40.730274,-74.0697635,"31, Garrison Avenue, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200290626,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,412514947,40.7301815,-74.06998020380166,31,Garrison Avenue,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_32,432 PALISADE AVE,JERSEY CITY,NJ,40.7432736,-74.0446274,"Palisade Avenue at Griffith Street, Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",66199548,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175672153,40.7435117,-74.0445254,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Palisade Avenue at Griffith Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
2306_52,301 NEW YORK AVE,JERSEY CITY,NJ,40.74646528571429,-74.04387728571429,"282, New York Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",344479439,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,375890375,40.74564115,-74.04407833912197,282,New York Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_30,428430 PALISADE AVE,JERSEY CITY,NJ,40.731689,-74.0529296,"Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",203434234,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,421165062,40.731689,-74.0529296,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_29,426 PALISADE AVE,JERSEY CITY,NJ,40.7431122,-74.0447328,"Palisade Avenue at Griffith Street, Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",66199548,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175672153,40.7435117,-74.0445254,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Palisade Avenue at Griffith Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_28,424 PALISADE AVE,JERSEY CITY,NJ,40.7430584,-74.04476793333333,"Palisade Avenue at Griffith Street, Palisade Avenue, Jersey City, Hudson County, New Jersey, 07087, United States",66199548,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6175672153,40.7435117,-74.0445254,NA,Palisade Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07087,United States,us,,Jersey City,NA,Palisade Avenue at Griffith Street,NA,NA,NA,NA,NA,NA,NA,NA,NA
9601_38,272 BALDWIN AVE,JERSEY CITY,NJ,40.73113276190476,-74.05702852380952,"280, Baldwin Avenue, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",199848926,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,409880627,40.731096300000004,-74.05693398042311,280,Baldwin Avenue,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9802_33,384 SEVENTH ST,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9802_32,382 SEVENTH ST,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3903_63,223 OGDEN AVE,JERSEY CITY,NJ,40.74172910810811,-74.04485118918919,"223, Ogden Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314255045,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630756,40.74172910810811,-74.04485118918919,223,Ogden Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24903_10,219 FULTON AVE,JERSEY CITY,NJ,40.7049807808048,-74.08737240222331,"219, Fulton Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314251859,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633518,40.704980780804796,-74.08737240222331,219,Fulton Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29801_84,94 PAMRAPO AV,JERSEY CITY,NJ,40.69309535511507,-74.10011055044943,"NAPA Auto Parts, Pamrapo Avenue, Jersey City, Hudson County, New Jersey, 07305, United States",201938610,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,422312606,40.6933512,-74.1008304506635,NA,Pamrapo Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,"NAPA Auto Parts",NA,NA,NA,NA,NA,NA
501_1,37163718 KENNEDY BLVD,JERSEY CITY,NJ,40.7394629,-74.0620435,"John F. Kennedy Boulevard, Tonnelle Circle, Croxton, Jersey City, Hudson County, New Jersey, 07306, United States",121181866,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,60436712,40.7394629,-74.0620435,NA,John F. Kennedy Boulevard,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Tonnelle Circle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9802_2,387389 EIGHTH ST,JERSEY CITY,NJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11902_21,10 HOLMES AV,JERSEY CITY,NJ,40.73258225,-74.07656975,"10, Holmes Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314258066,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11630813,40.73258225,-74.07656975,10,Holmes Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3805_40,170 WEBSTER AVE,JERSEY CITY,NJ,40.74422115789474,-74.04601884210527,"Congregation Mount Sinai, Webster Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",2478345,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,357745554,40.7451016,-74.0459741,NA,Webster Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,Congregation Mount Sinai,NA,NA,NA,NA,NA
22202_7,348 WEST SIDE AVE,JERSEY CITY,NJ,40.713811,-74.08898950000001,"West Side Avenue at Grant Avenue, West Side Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07305, United States",66273497,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6171973258,40.7144273,-74.0886006,NA,West Side Avenue,West Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,West Side Avenue at Grant Avenue,NA,NA,NA,NA,NA,NA,NA,NA,NA
9301_18,161 VAN WAGENEN AVE,JERSEY CITY,NJ,40.735534303970674,-74.06863049980954,"161, Van Wagenen Avenue, Indian Square, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314257231,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,389464355,40.735534303970674,-74.06863049980954,161,Van Wagenen Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28504_36,188 BARTHOLDI AVE,JERSEY CITY,NJ,40.69860706633428,-74.09816829423244,"188, Bartholdi Avenue, Greenville, Jersey City, Hudson County, New Jersey, 07305, United States",314257857,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,275405029,40.69860706633428,-74.09816829423244,188,Bartholdi Avenue,Greenville,Jersey City,Hudson County,New Jersey,US-NJ,07305,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602_36,50 COLUMBIA AVE,JERSEY CITY,NJ,40.74965544444444,-74.05596044444444,"50, Columbia Avenue, Jersey City, Hudson County, New Jersey, 07307, United States",314251781,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633266,40.74965544444444,-74.05596044444444,50,Columbia Avenue,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4702_30,16 TROY ST,JERSEY CITY,NJ,40.74183325114016,-74.05610835118065,"16, Troy Street, Jersey City, Croxton, Jersey City, Hudson County, New Jersey, 07307, United States",314250215,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11632909,40.74183325114016,-74.05610835118065,16,Troy Street,Croxton,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12202_34,75 JORDAN AVE,JERSEY CITY,NJ,40.7262782,-74.0652168,"68, Jordan Avenue, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",200192139,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,411535881,40.7260546,-74.0650307,68,Jordan Avenue,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10704_36,3436 JONES ST,JERSEY CITY,NJ,40.7296915,-74.0628844,"30, Jones Street, Indian Square, Bergen, Jersey City, Hudson County, New Jersey, 07306, United States",199849305,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,410105333,40.72958735,-74.06266872137009,30,Jones Street,Bergen,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,Indian Square,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2104_76,124 THORNE ST,JERSEY CITY,NJ,40.75071256521739,-74.05284582608695,"124, Thorne Street, Jersey City, Hudson County, New Jersey, 07307, United States",314246198,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,582438585,40.75071256521739,-74.05284582608695,124,Thorne Street,NA,Jersey City,Hudson County,New Jersey,US-NJ,07307,United States,us,,Jersey City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10301_37,84 WALLIS AVE,JERSEY CITY,NJ,40.7363321875,-74.07483606250001,"84, Wallis Avenue, Marion, Jersey City, Hudson County, New Jersey, 07306, United States",314254543,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,11633793,40.7363321875,-74.07483606250001,84,Wallis Avenue,Marion,Jersey City,Hudson County,New Jersey,US-NJ,07306,United States,us,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
